InvoiceLineId,InvoiceId,TrackId,UnitPrice,Quantity,created_at,updated_at
1079,200,3047,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1080,200,3053,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1081,200,3059,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1082,200,3065,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1083,200,3071,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1084,200,3077,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1085,200,3083,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1086,201,3092,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1087,201,3101,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1088,201,3110,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1089,201,3119,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1090,201,3128,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1091,201,3137,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1092,201,3146,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1093,201,3155,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1094,201,3164,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1095,201,3173,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1096,201,3182,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1097,201,3191,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1098,201,3200,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1099,201,3209,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1100,202,3223,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1101,203,3224,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1102,203,3225,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1103,204,3227,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1104,204,3229,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1105,205,3231,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1106,205,3233,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1107,205,3235,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1108,205,3237,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1109,206,3241,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1110,206,3245,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1111,206,3249,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1112,206,3253,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1113,206,3257,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1114,206,3261,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1115,207,3267,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1116,207,3273,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1117,207,3279,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1118,207,3285,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1119,207,3291,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1120,207,3297,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1121,207,3303,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1122,207,3309,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1123,207,3315,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1124,208,3324,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1125,208,3333,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1126,208,3342,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1127,208,3351,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1128,208,3360,1.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1129,208,3369,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1130,208,3378,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1131,208,3387,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1132,208,3396,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1133,208,3405,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1134,208,3414,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1135,208,3423,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1136,208,3432,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1137,208,3441,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1138,209,3455,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1139,210,3456,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1140,210,3457,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1141,211,3459,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1142,211,3461,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1143,212,3463,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1144,212,3465,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1145,212,3467,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1146,212,3469,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1147,213,3473,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1148,213,3477,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1149,213,3481,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1150,213,3485,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1151,213,3489,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1152,213,3493,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1153,214,3499,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1154,214,2,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1155,214,8,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1156,214,14,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1157,214,20,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1158,214,26,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1159,214,32,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1160,214,38,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1161,214,44,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1162,215,53,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1163,215,62,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1164,215,71,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1165,215,80,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1166,215,89,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1167,215,98,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1168,215,107,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1169,215,116,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1170,215,125,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1171,215,134,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1172,215,143,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1173,215,152,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1174,215,161,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1175,215,170,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1176,216,184,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1177,217,185,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1178,217,186,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1179,218,188,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1180,218,190,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1181,219,192,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1182,219,194,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1183,219,196,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1184,219,198,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1185,220,202,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1186,220,206,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1187,220,210,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1188,220,214,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1189,220,218,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1190,220,222,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1191,221,228,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1192,221,234,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1193,221,240,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1194,221,246,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1195,221,252,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1196,221,258,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1197,221,264,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1198,221,270,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1199,221,276,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1200,222,285,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1201,222,294,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1202,222,303,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1203,222,312,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1204,222,321,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1205,222,330,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1206,222,339,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1207,222,348,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1208,222,357,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1209,222,366,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1210,222,375,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1211,222,384,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1212,222,393,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1213,222,402,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1214,223,416,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1215,224,417,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1216,224,418,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1217,225,420,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1218,225,422,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1219,226,424,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1220,226,426,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1221,226,428,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1222,226,430,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1223,227,434,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1224,227,438,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1225,227,442,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1226,227,446,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1227,227,450,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1228,227,454,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1229,228,460,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1230,228,466,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1231,228,472,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1232,228,478,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1233,228,484,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1234,228,490,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1235,228,496,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1236,228,502,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1237,228,508,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1238,229,517,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1239,229,526,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1240,229,535,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1241,229,544,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1242,229,553,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1243,229,562,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1244,229,571,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1245,229,580,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1246,229,589,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1247,229,598,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1248,229,607,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1249,229,616,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1250,229,625,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1251,229,634,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1252,230,648,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1253,231,649,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1254,231,650,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1255,232,652,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1256,232,654,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1257,233,656,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1258,233,658,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1259,233,660,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1260,233,662,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1261,234,666,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1262,234,670,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1263,234,674,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1264,234,678,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1265,234,682,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1266,234,686,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1267,235,692,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1268,235,698,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1269,235,704,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1270,235,710,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1271,235,716,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1272,235,722,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1273,235,728,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1274,235,734,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1275,235,740,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1276,236,749,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1277,236,758,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1278,236,767,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1279,236,776,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1280,236,785,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1281,236,794,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1282,236,803,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1283,236,812,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1284,236,821,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1285,236,830,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1286,236,839,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1287,236,848,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1288,236,857,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1289,236,866,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1290,237,880,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1291,238,881,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1292,238,882,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1293,239,884,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1294,239,886,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1295,240,888,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1296,240,890,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1297,240,892,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1298,240,894,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1299,241,898,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1300,241,902,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1301,241,906,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1302,241,910,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1303,241,914,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1304,241,918,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1305,242,924,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1306,242,930,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1307,242,936,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1308,242,942,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1309,242,948,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1310,242,954,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1311,242,960,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1312,242,966,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1313,242,972,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1314,243,981,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1315,243,990,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1316,243,999,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1317,243,1008,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1318,243,1017,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1319,243,1026,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1320,243,1035,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1321,243,1044,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1322,243,1053,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1323,243,1062,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1324,243,1071,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1325,243,1080,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1326,243,1089,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1327,243,1098,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1328,244,1112,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1329,245,1113,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1330,245,1114,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1331,246,1116,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1332,246,1118,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1333,247,1120,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1334,247,1122,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1335,247,1124,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1336,247,1126,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1337,248,1130,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1338,248,1134,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1339,248,1138,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1340,248,1142,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1341,248,1146,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1342,248,1150,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1343,249,1156,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1344,249,1162,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1345,249,1168,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1346,249,1174,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1347,249,1180,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1348,249,1186,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1349,249,1192,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1350,249,1198,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1351,249,1204,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1352,250,1213,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1353,250,1222,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1354,250,1231,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1355,250,1240,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1356,250,1249,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1357,250,1258,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1358,250,1267,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1359,250,1276,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1360,250,1285,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1361,250,1294,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1362,250,1303,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1363,250,1312,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1364,250,1321,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1365,250,1330,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1366,251,1344,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1367,252,1345,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1368,252,1346,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1369,253,1348,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1370,253,1350,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1371,254,1352,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1372,254,1354,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1373,254,1356,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1374,254,1358,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1375,255,1362,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1376,255,1366,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1377,255,1370,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1378,255,1374,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1379,255,1378,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1380,255,1382,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1381,256,1388,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1382,256,1394,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1383,256,1400,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1384,256,1406,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1385,256,1412,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1386,256,1418,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1387,256,1424,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1388,256,1430,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1389,256,1436,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1390,257,1445,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1391,257,1454,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1392,257,1463,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1393,257,1472,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1394,257,1481,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1395,257,1490,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1396,257,1499,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1397,257,1508,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1398,257,1517,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1399,257,1526,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1400,257,1535,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1401,257,1544,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1402,257,1553,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1403,257,1562,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1404,258,1576,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1405,259,1577,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1406,259,1578,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1407,260,1580,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1408,260,1582,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1409,261,1584,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1410,261,1586,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1411,261,1588,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1412,261,1590,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1413,262,1594,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1414,262,1598,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1415,262,1602,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1416,262,1606,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1417,262,1610,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1418,262,1614,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1419,263,1620,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1420,263,1626,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1421,263,1632,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1422,263,1638,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1423,263,1644,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1424,263,1650,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1425,263,1656,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1426,263,1662,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1427,263,1668,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1428,264,1677,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1429,264,1686,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1430,264,1695,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
1431,264,1704,0.99,1,2024-09-11 11:16:28,2024-09-11 11:16:28
